event,rank,gal_index_in_event,catalog_id,ra_deg,dec_deg,catalog_z,catalog_z_err,weight_proxy,cumulative_weight_proxy,cumulative_weight_frac
GW200208_130117,61,4690,15595178,139.10194396972656,-33.755279541015625,0.2798520028591156,nan,0.11815579902415733,9.0878534688248,0.08492588363656597
GW200208_130117,62,4909,15595397,138.895751953125,-33.266197204589844,0.2788200080394745,nan,0.11801276486616176,9.205866233690962,0.08602871153437858
GW200208_130117,63,2009,15589772,139.63766479492188,-35.01264190673828,0.2731879949569702,nan,0.11751028835395448,9.323376522044917,0.0871268437951024
GW200208_130117,64,6211,15596699,139.62454223632812,-32.067420959472656,0.2646769881248474,nan,0.11728279066001569,9.440659312704932,0.08822285009255562
GW200208_130117,65,3553,15592589,140.10177612304688,-33.80801010131836,0.2654620110988617,nan,0.11715645918383964,9.557815771888771,0.08931767582385182
GW200208_130117,66,5585,15596073,138.83395385742188,-32.90904998779297,0.29284700751304626,nan,0.11691981265402991,9.674735584542802,0.090410290096114
GW200208_130117,67,4631,15595119,139.18873596191406,-33.79435348510742,0.273703008890152,nan,0.11634311701338908,9.791078701556192,0.09149751515440625
GW200208_130117,68,4784,15595272,139.558349609375,-33.560401916503906,0.24593499302864075,nan,0.11601276486299845,9.90709146641919,0.09258165307574373
GW200208_130117,69,5525,15596013,138.71192932128906,-33.02553176879883,0.2633650004863739,nan,0.11579421891574816,10.02288568533494,0.09366374868777802
GW200208_130117,70,3404,15592440,140.336669921875,-33.97788619995117,0.2803950011730194,nan,0.11535808394446077,10.1382437692794,0.09474176862364209
GW200208_130117,71,3530,15592566,139.51986694335938,-34.016685485839844,0.28939101099967957,nan,0.11488253794941611,10.253126307228817,0.09581534458778306
GW200208_130117,72,3521,15592557,139.39404296875,-34.13154602050781,0.2686559855937958,nan,0.11466915437643611,10.367795461605253,0.0968869264849476
GW200208_130117,73,4977,15595465,139.40908813476562,-33.23041534423828,0.23543399572372437,nan,0.1145931715306565,10.482388633135908,0.0979577983233132
GW200208_130117,74,4629,15595117,139.2967071533203,-33.883460998535156,0.2604919970035553,nan,0.11400122772660425,10.596389860862512,0.09902313845380137
GW200208_130117,75,2539,15591575,140.49676513671875,-35.403263092041016,0.2950960099697113,nan,0.11262402348484808,10.70901388434736,0.10007560862686996
GW200208_130117,76,2014,15589777,139.5538787841797,-34.929080963134766,0.27382200956344604,nan,0.11244346116149372,10.821457345508854,0.10112639144715332
GW200208_130117,77,2523,15591559,140.53883361816406,-35.45774841308594,0.2778739929199219,nan,0.11243949733095626,10.933896842839811,0.10217713722548702
GW200208_130117,78,5744,15596232,138.23757934570312,-33.00564956665039,0.2747820019721985,nan,0.1122491199761697,11.04614596281598,0.10322610392968233
GW200208_130117,79,5257,15595745,139.37240600585938,-32.80758285522461,0.2988159954547882,nan,0.11220652472274438,11.158352487538725,0.10427467258173605
GW200208_130117,80,2655,15591691,140.9808807373047,-34.68782424926758,0.27946001291275024,nan,0.1121863609606547,11.27053884849938,0.10532305280367049
GW200208_130117,81,3541,15592577,139.95416259765625,-33.68517303466797,0.2561340034008026,nan,0.11110387115788808,11.381642719657268,0.10636131717114682
GW200208_130117,82,2010,15589773,139.62774658203125,-35.070194244384766,0.29442098736763,nan,0.11099227267027065,11.492634992327538,0.10739853865207066
GW200208_130117,83,4882,15595370,138.91587829589844,-33.5958137512207,0.2512330114841461,nan,0.11091416739738588,11.603549159724924,0.10843503024013927
GW200208_130117,84,2750,15591786,140.2550506591797,-35.13970947265625,0.29072800278663635,nan,0.11089355122966367,11.714442710954588,0.10947132917036331
GW200208_130117,85,4018,15593054,140.7969970703125,-33.28829574584961,0.28412601351737976,nan,0.11074046043543506,11.825183171390023,0.11050619746891827
GW200208_130117,86,2541,15591577,140.3268585205078,-35.32672119140625,0.2901740074157715,nan,0.11047121041343204,11.935654381803456,0.11153854962918863
GW200208_130117,87,6456,15596944,139.3394012451172,-31.736177444458008,0.29581400752067566,nan,0.1103388333606227,12.045993215164078,0.11256966472745951
GW200208_130117,88,3508,15592544,139.4141082763672,-34.29225158691406,0.2583790123462677,nan,0.11028283233197135,12.15627604749605,0.11360025649677719
GW200208_130117,89,4761,15595249,139.36524963378906,-33.464942932128906,0.28758901357650757,nan,0.11009321081231419,12.266369258308364,0.11462907625522688
GW200208_130117,90,2615,15591651,140.89654541015625,-35.061336517333984,0.27630800008773804,nan,0.1099246338773167,12.37629389218568,0.11565632066420438
GW200208_130117,91,5042,15595530,139.5181427001953,-33.19660568237305,0.28746700286865234,nan,0.10932103362884937,12.485614925814529,0.11667792443596868
GW200208_130117,92,2747,15591783,140.39134216308594,-35.18217468261719,0.2849059998989105,nan,0.10909133874029692,12.594706264554826,0.11769738171170464
GW200208_130117,93,2752,15591788,140.3255157470703,-35.09093475341797,0.2773140072822571,nan,0.10907466749711958,12.703780932051947,0.11871668319486946
GW200208_130117,94,1938,15589701,140.22085571289062,-35.33273696899414,0.28625598549842834,nan,0.10887010391923448,12.81265103597118,0.11973407303380809
GW200208_130117,95,3495,15592531,139.6219940185547,-34.213558197021484,0.26461100578308105,nan,0.10847911597855328,12.921130151949734,0.12074780909504584
GW200208_130117,96,4687,15595175,139.049560546875,-33.71611022949219,0.29747501015663147,nan,0.10839218169681714,13.029522333646552,0.1217607327564446
GW200208_130117,97,4808,15595296,139.5572509765625,-33.2928352355957,0.24889600276947021,nan,0.10800372649654562,13.137526060143097,0.12277002630857174
GW200208_130117,98,5061,15595549,140.0042266845703,-33.25402069091797,0.29380500316619873,nan,0.10800285479844386,13.245528914941541,0.12377931171469038
GW200208_130117,99,5504,15595992,139.83909606933594,-32.56875228881836,0.28037700057029724,nan,0.10775251174728505,13.353281426688826,0.12478625766794428
GW200208_130117,100,2627,15591663,140.9892120361328,-35.28002166748047,0.2721160054206848,nan,0.10743948895454866,13.460720915643375,0.12579027842688661
GW200208_130117,101,4797,15595285,139.79815673828125,-33.54156494140625,0.2779659926891327,nan,0.10719608451775903,13.567917000161133,0.12679202457423375
GW200208_130117,102,3424,15592460,140.36521911621094,-34.17136001586914,0.25469300150871277,nan,0.10694975408044892,13.674866754241581,0.12779146876654532
GW200208_130117,103,2535,15591571,140.3686981201172,-35.36486053466797,0.2929129898548126,nan,0.10681816296990554,13.781684917211486,0.12878968324147866
GW200208_130117,104,5789,15596277,138.2840118408203,-32.69671630859375,0.2690249979496002,nan,0.10647155703654944,13.888156474248035,0.1297846586880468
GW200208_130117,105,5029,15595517,139.32769775390625,-33.046852111816406,0.26712700724601746,nan,0.10409052916300007,13.992247003411036,0.13075738345717855
GW200208_130117,106,2603,15591639,141.2398223876953,-35.00118637084961,0.2808539867401123,nan,0.10401855364094746,14.096265557051984,0.13172943561590436
GW200208_130117,107,4868,15595356,139.13259887695312,-33.52143096923828,0.25923699140548706,nan,0.1038077522769821,14.200073309328966,0.13269951783836656
GW200208_130117,108,5519,15596007,138.38870239257812,-33.00151824951172,0.2871280014514923,nan,0.10355918655512629,14.303632495884091,0.13366727721708543
GW200208_130117,109,5853,15596341,137.83319091796875,-32.81245803833008,0.28636300563812256,nan,0.10333487627204783,14.406967372156139,0.13463294041885068
GW200208_130117,110,5884,15596372,138.5242156982422,-32.33769607543945,0.2787860035896301,nan,0.10312394034375424,14.510091312499894,0.13559663242685027
GW200208_130117,111,5575,15596063,138.6900634765625,-32.863868713378906,0.2910969853401184,nan,0.10300769462640331,14.613099007126296,0.13655923811999027
GW200208_130117,112,4684,15595172,139.07275390625,-33.700233459472656,0.27174100279808044,nan,0.10263167645808594,14.715730683584383,0.1375183299277758
GW200208_130117,113,2569,15591605,140.64053344726562,-35.02120590209961,0.27453601360321045,nan,0.10251184632410856,14.818242529908492,0.13847630192437058
GW200208_130117,114,6409,15596897,139.0009307861328,-31.902219772338867,0.293287992477417,nan,0.10213468205216318,14.920377211960655,0.13943074932528596
GW200208_130117,115,5928,15596416,138.5579376220703,-32.60212326049805,0.27267101407051086,nan,0.10183102219790906,15.022208234158564,0.1403823590284396
GW200208_130117,116,2620,15591656,140.8492431640625,-35.052120208740234,0.2809540033340454,nan,0.10181145557209115,15.124019689730655,0.14133378588170542
GW200208_130117,117,4912,15595400,138.94715881347656,-33.42705535888672,0.26439398527145386,nan,0.10135318589202515,15.22537287562268,0.14228093021020816
GW200208_130117,118,4674,15595162,139.042724609375,-33.8525505065918,0.2582939863204956,nan,0.10122126448271018,15.32659414010539,0.14322684173469452
GW200208_130117,119,5011,15595499,138.9651641845703,-33.152469635009766,0.27434998750686646,nan,0.1010732863474284,15.42766742645282,0.14417137040524944
GW200208_130117,120,2666,15591702,141.27674865722656,-34.9481315612793,0.2990399897098541,nan,0.10085164068554654,15.528519067138365,0.14511382779970444
GW200208_130117,121,4900,15595388,138.9297332763672,-33.436012268066406,0.2808699905872345,nan,0.1006938781945287,15.629212945332894,0.14605481090553887
GW200208_130117,122,6217,15596705,139.75259399414062,-32.072227478027344,0.2947160005569458,nan,0.1003605347056568,15.72957348003855,0.14699267892039566
GW200208_130117,123,2510,15591546,140.6925506591797,-35.41953659057617,0.2605539858341217,nan,0.10009333836197974,15.82966681840053,0.14792804998856762
GW200208_130117,124,4878,15595366,138.8413543701172,-33.66938018798828,0.2899189889431,nan,0.09993430213627454,15.929601120536804,0.14886193486508337
GW200208_130117,125,4656,15595144,139.04202270507812,-33.97541809082031,0.25292500853538513,nan,0.09984648232445448,16.029447602861257,0.14979499906649194
GW200208_130117,126,5409,15595897,139.80299377441406,-32.3599967956543,0.2909190058708191,nan,0.0991853783653083,16.128632981226566,0.15072188525918825
GW200208_130117,127,6357,15596845,138.78321838378906,-32.13692855834961,0.2906019985675812,nan,0.09910690695727029,16.227739888183837,0.15164803813750063
GW200208_130117,128,3406,15592442,140.4009552001953,-34.178340911865234,0.21480600535869598,nan,0.0990624373485909,16.326802325532427,0.1525737754478436
GW200208_130117,129,5008,15595496,139.1031494140625,-33.03107833862305,0.2669450044631958,nan,0.09901173624238323,16.42581406177481,0.15349903895694617
GW200208_130117,130,5164,15595652,140.29364013671875,-33.036563873291016,0.28832998871803284,nan,0.09895352121304378,16.524767582987852,0.1544237584472852
GW200208_130117,131,1948,15589711,140.0726776123047,-35.39711380004883,0.2520909905433655,nan,0.09862407867399037,16.62339166166184,0.15534539930097668
GW200208_130117,132,3423,15592459,140.41490173339844,-34.30405807495117,0.26360398530960083,nan,0.0986008993658087,16.72199256102765,0.1562668235443062
GW200208_130117,133,2494,15591530,140.94383239746094,-35.32354736328125,0.2743690013885498,nan,0.09859592127704767,16.8205884823047,0.1571882012674549
GW200208_130117,134,2673,15591709,141.03851318359375,-34.86836242675781,0.24510599672794342,nan,0.09856548990848757,16.919153972213188,0.15810929460982276
GW200208_130117,135,3498,15592534,139.4633026123047,-34.166587829589844,0.2432519942522049,nan,0.09839780959781869,17.017551781811008,0.15902882098166227
GW200208_130117,136,2509,15591545,140.6634521484375,-35.35523986816406,0.28516000509262085,nan,0.09797214569646027,17.115523927507468,0.15994436952935667
GW200208_130117,137,5250,15595738,139.48623657226562,-32.79200744628906,0.2864220142364502,nan,0.09755482803782277,17.21307875554529,0.16085601824844598
GW200208_130117,138,4000,15593036,140.62786865234375,-33.34747314453125,0.2828829884529114,nan,0.09739843299739992,17.31047718854269,0.16176620545772444
GW200208_130117,139,3433,15592469,140.38824462890625,-34.0942497253418,0.2643299996852875,nan,0.09724745419032,17.40772464273301,0.16267498177182882
GW200208_130117,140,3488,15592524,139.49676513671875,-34.096099853515625,0.2598100006580353,nan,0.09691315111046342,17.504637793843475,0.1635806340275891
GW200208_130117,141,1126,15156341,140.81114196777344,-35.84435272216797,0.2959420084953308,nan,0.09579040936800057,17.600428203211475,0.16447579427498885
GW200208_130117,142,5087,15595575,139.6798553466797,-33.08988952636719,0.29429200291633606,nan,0.09571524649842107,17.696143449709897,0.16537025212625758
GW200208_130117,143,4747,15595235,139.27410888671875,-33.48121643066406,0.27878400683403015,nan,0.09566153193435037,17.791804981644248,0.1662642080155577
GW200208_130117,144,4720,15595208,139.29534912109375,-34.08237838745117,0.2833330035209656,nan,0.09555479577986062,17.88735977742411,0.16715716645675116
GW200208_130117,145,4076,15593112,140.8141326904297,-33.10527801513672,0.2964780032634735,nan,0.09511074610541782,17.98247052352953,0.1680459752589666
GW200208_130117,146,1914,15589677,140.4293975830078,-35.62102508544922,0.2941170036792755,nan,0.09489803329382306,18.07736855682335,0.16893279626246288
GW200208_130117,147,4814,15595302,139.56915283203125,-33.30084228515625,0.2964180111885071,nan,0.09423126595555673,18.17159982277891,0.1698133863330357
GW200208_130117,148,4691,15595179,139.08343505859375,-33.66755676269531,0.266882985830307,nan,0.09408426050261233,18.26568408328152,0.17069260263938207
GW200208_130117,149,5505,15595993,139.80271911621094,-32.67350769042969,0.28905799984931946,nan,0.09397175015130721,18.35965583343283,0.17157076753782055
GW200208_130117,150,5627,15596115,139.03692626953125,-32.7926025390625,0.2859179973602295,nan,0.0935743558699783,18.453230189302808,0.17244521879138022
GW200208_130117,151,8690,15607870,138.50025939941406,-30.841636657714844,0.2867969870567322,nan,0.09339384364588639,18.546624032948696,0.1733179831603317
GW200208_130117,152,5527,15596015,138.4427947998047,-33.05755615234375,0.26975399255752563,nan,0.09333202604156392,18.63995605899026,0.1741901698444988
GW200208_130117,153,5526,15596014,138.6494598388672,-33.089237213134766,0.28385400772094727,nan,0.09332813895226069,18.73328419794252,0.17506232020386214
GW200208_130117,154,2623,15591659,140.9085693359375,-35.03788757324219,0.25043100118637085,nan,0.09332329602085504,18.826607493963376,0.17593442530608855
GW200208_130117,155,3414,15592450,140.47982788085938,-34.25081253051758,0.23830899596214294,nan,0.09326677373607628,18.919874267699452,0.17680600220822937
GW200208_130117,156,2586,15591622,140.6638946533203,-35.06615447998047,0.29080700874328613,nan,0.09309256713394745,19.0129668348334,0.17767595115172494
GW200208_130117,157,5066,15595554,140.0399627685547,-33.383880615234375,0.26490500569343567,nan,0.09305976468701879,19.10602659952042,0.1785455935567403
GW200208_130117,158,3097,15592133,140.9517059326172,-34.50918960571289,0.2945620119571686,nan,0.09262255553896767,19.198649155059385,0.17941115024741622
GW200208_130117,159,6424,15596912,138.8087921142578,-31.95552635192871,0.2681019902229309,nan,0.09261202500736787,19.291261180066755,0.1802766085303984
GW200208_130117,160,3636,15592672,140.47415161132812,-33.95924758911133,0.2998949885368347,nan,0.09249261906455102,19.383753799131306,0.18114095096625119
GW200208_130117,161,6305,15596793,138.85589599609375,-32.12385940551758,0.26035600900650024,nan,0.09225753515338583,19.476011334284692,0.18200309654572278
GW200208_130117,162,3561,15592597,139.65951538085938,-33.83839797973633,0.29873499274253845,nan,0.09169248605874075,19.567703820343432,0.1828599617480596
GW200208_130117,163,968,15156183,141.48556518554688,-35.55598068237305,0.2752330005168915,nan,0.09152054755827807,19.65922436790171,0.18371522018713457
GW200208_130117,164,3425,15592461,140.5194091796875,-34.27593994140625,0.2435230016708374,nan,0.09127884463607451,19.750503212537787,0.18456821991524813
GW200208_130117,165,6308,15596796,138.7567596435547,-31.9724178314209,0.263823002576828,nan,0.09046360872747246,19.84096682126526,0.185413601273397
GW200208_130117,166,5480,15595968,139.90834045410156,-32.61766815185547,0.23339000344276428,nan,0.09040370136319996,19.93137052262846,0.18625842279793234
GW200208_130117,167,6370,15596858,139.08055114746094,-32.11499786376953,0.24660499393939972,nan,0.09008296619347575,20.021453488821933,0.1871002470560839
GW200208_130117,168,5927,15596415,138.63790893554688,-32.55960464477539,0.27355900406837463,nan,0.08967105138413761,20.11112454020607,0.18793822197519344
GW200208_130117,169,3872,15592908,140.18678283691406,-33.5140495300293,0.29058900475502014,nan,0.08924182372921474,20.200366363935284,0.18877218576692284
GW200208_130117,170,5881,15596369,138.38824462890625,-32.458133697509766,0.25571098923683167,nan,0.08916392459783322,20.28953028853312,0.1896054215921869
GW200208_130117,171,5309,15595797,139.5738525390625,-32.80167007446289,0.2615019977092743,nan,0.0891165116241653,20.378646800157284,0.19043821434377042
GW200208_130117,172,2146,15590023,138.55162048339844,-33.58163833618164,0.27902600169181824,nan,0.08883937436347501,20.467486174520758,0.1912684172509167
GW200208_130117,173,5622,15596110,139.15765380859375,-32.839229583740234,0.26503199338912964,nan,0.0887646274318813,20.55625080195264,0.19209792164886758
GW200208_130117,174,3745,15592781,141.1299285888672,-33.51876449584961,0.26841801404953003,nan,0.08845454463191141,20.64470534658455,0.19292452832670462
GW200208_130117,175,5180,15595668,140.36184692382812,-32.65354919433594,0.25645899772644043,nan,0.0881112651004121,20.732816611684964,0.19374792706136268
GW200208_130117,176,6490,15596978,139.06236267089844,-31.676162719726562,0.26825299859046936,nan,0.08806207506564484,20.820878686750607,0.19457086611572513
GW200208_130117,177,5430,15595918,139.91485595703125,-32.49375915527344,0.2861819863319397,nan,0.08804078117286104,20.908919467923468,0.19539360617891036
GW200208_130117,178,3585,15592621,140.5872802734375,-33.95209884643555,0.2596209943294525,nan,0.08799205987611569,20.996911527799583,0.19621589094215125
GW200208_130117,179,5184,15595672,140.30357360839844,-32.815452575683594,0.2705479860305786,nan,0.08792709942341208,21.084838627222993,0.1970375686507267
GW200208_130117,180,2063,15589940,138.93338012695312,-33.96903991699219,0.2874259948730469,nan,0.0876873108792482,21.17252593810224,0.19785700553818097
GW200208_130117,181,4742,15595230,139.4728240966797,-33.67071533203125,0.22219499945640564,nan,0.08760878088357807,21.260134718985817,0.19867570856375058
GW200208_130117,182,5418,15595906,139.80177307128906,-32.51209259033203,0.2757999897003174,nan,0.08756874330336961,21.347703462289186,0.19949403743860467
GW200208_130117,183,2062,15589939,139.004638671875,-34.04634094238281,0.2760320007801056,nan,0.08739533286283101,21.435098795152015,0.2003107457949342
GW200208_130117,184,5785,15596273,138.15087890625,-32.81325149536133,0.2731960117816925,nan,0.08721091915463211,21.522309714306648,0.2011257308073325
GW200208_130117,185,5159,15595647,140.2233123779297,-33.02737045288086,0.25306400656700134,nan,0.08719809786344834,21.609507812170097,0.20194059600491573
GW200208_130117,186,8470,15607650,138.14173889160156,-31.23048210144043,0.2800149917602539,nan,0.08694517154623242,21.69645298371633,0.2027530976090433
GW200208_130117,187,5938,15596426,138.57298278808594,-32.675537109375,0.28606700897216797,nan,0.08680758691759133,21.78326057063392,0.2035643134864366
GW200208_130117,188,5682,15596170,138.757568359375,-32.80177688598633,0.2765749990940094,nan,0.08661515664711458,21.869875727281034,0.2043737311052186
GW200208_130117,189,6459,15596947,139.3420867919922,-31.690311431884766,0.29350900650024414,nan,0.086151212868835,21.95602694014987,0.2051788131748565
GW200208_130117,190,5484,15595972,139.85208129882812,-32.67485809326172,0.26201701164245605,nan,0.08606999616488832,22.042096936314756,0.20598313627535256
GW200208_130117,191,1957,15589720,140.124755859375,-35.220577239990234,0.2459000051021576,nan,0.08593380178109303,22.12803073809585,0.206786186640936
GW200208_130117,192,2924,15591960,141.3754425048828,-34.33946990966797,0.2753700017929077,nan,0.08558348138772462,22.213614219483574,0.20758596326656928
