event,rank,gal_index_in_event,catalog_id,ra_deg,dec_deg,catalog_z,catalog_z_err,weight_proxy,cumulative_weight_proxy,cumulative_weight_frac
GW200219_094415,26,375005,14232101,19.329299926757812,-25.768400192260742,0.2165403515100479,nan,0.005817527385653154,0.20763358412045405,0.007169159510467164
GW200219_094415,27,366516,14219903,20.396499633789062,-27.615800857543945,0.2445942610502243,nan,0.005708587272420644,0.2133421713928747,0.007366265257636004
GW200219_094415,28,356938,14210325,18.92799949645996,-27.423799514770508,0.21831442415714264,nan,0.0056701395683639326,0.21901231096123863,0.007562043484864554
GW200219_094415,29,366041,14219428,21.7322998046875,-27.692180633544922,0.27484163641929626,nan,0.005579943189222474,0.2245922541504611,0.007754707417110089
GW200219_094415,30,358164,14211551,18.12721061706543,-26.289676666259766,0.22419999539852142,nan,0.005548590409689316,0.23014084456015044,0.007946288802529098
GW200219_094415,31,374367,14231463,20.604900360107422,-26.335800170898438,0.2112964391708374,nan,0.0055046629200118284,0.23564550748016228,0.008136353462309882
GW200219_094415,32,335610,14170863,23.732999801635742,-30.50429916381836,0.2988404333591461,nan,0.005485284104081792,0.24113079158424405,0.008325749011536538
GW200219_094415,33,367330,14220717,20.99370002746582,-26.270200729370117,0.2003333866596222,nan,0.005453613041410103,0.24658440462565415,0.008514051024276206
GW200219_094415,34,357991,14211378,18.912200927734375,-26.637399673461914,0.21565750241279602,nan,0.005416133942192837,0.252000538567847,0.008701058961003387
GW200219_094415,35,374989,14232085,19.350200653076172,-25.942800521850586,0.25466188788414,nan,0.005305982147680014,0.257306520715527,0.00888426358340369
GW200219_094415,36,367215,14220602,20.913799285888672,-26.65049934387207,0.20701558887958527,nan,0.005299394760364191,0.2626059154758912,0.009067240756903447
GW200219_094415,37,374380,14231476,20.296884536743164,-26.156221389770508,0.22769999504089355,nan,0.005106170243601247,0.26771208571949245,0.009243546286276489
GW200219_094415,38,171362,6571022,16.62651252746582,-23.74610710144043,0.20744700729846954,nan,0.005063406402386589,0.272775492121879,0.009418375268393231
GW200219_094415,39,357076,14210463,19.428800582885742,-27.268320083618164,0.21565750241279602,nan,0.005030492377981863,0.2778059844998609,0.009592067797117385
GW200219_094415,40,356603,14209990,18.701860427856445,-28.021282196044922,0.23019999265670776,nan,0.005002016465215314,0.2828080009650762,0.009764777111292245
GW200219_094415,41,357600,14210987,17.782100677490234,-27.184499740600586,0.25879383087158203,nan,0.004971555733352399,0.2877795566984286,0.009936434679207193
GW200219_094415,42,374137,14231233,19.489198684692383,-26.735042572021484,0.21565750241279602,nan,0.004943005069592368,0.292722561768021,0.010107106451575181
GW200219_094415,43,305673,14129005,26.126399993896484,-33.73099899291992,0.2964741587638855,nan,0.004919058424490202,0.29764162019251117,0.010276951395666784
GW200219_094415,44,365707,14219094,21.421600341796875,-27.721200942993164,0.2095746397972107,nan,0.0049128772081504565,0.30255449740066165,0.010446582915104105
GW200219_094415,45,358087,14211474,18.008699417114258,-26.80389976501465,0.27047571539878845,nan,0.004904649820135083,0.30745914722079676,0.010615930359798477
GW200219_094415,46,355070,14208457,17.42458152770996,-29.056520462036133,0.2012999951839447,nan,0.004899646502528467,0.3123587937233252,0.01078510505025294
GW200219_094415,47,374891,14231987,19.218299865722656,-26.249000549316406,0.25775453448295593,nan,0.004883875821205944,0.3172426695445311,0.01095373521160115
GW200219_094415,48,361703,14215090,22.98390007019043,-29.348060607910156,0.2036503255367279,nan,0.004865396932411656,0.3221080664769428,0.011121727335023542
GW200219_094415,49,332186,14167439,25.097900390625,-31.501859664916992,0.23680347204208374,nan,0.004812912782032819,0.3269209792589756,0.011287907288957885
GW200219_094415,50,366636,14220023,20.79509925842285,-27.10759925842285,0.21831442415714264,nan,0.004801097676951607,0.3317220769359272,0.011453679291677017
GW200219_094415,51,352659,14199139,20.072330474853516,-27.75313377380371,0.26889899373054504,nan,0.0047118338514097755,0.336433910787337,0.011616369198565967
GW200219_094415,52,351723,14198203,19.973400115966797,-28.391199111938477,0.27815836668014526,nan,0.004678848064218524,0.3411127588515555,0.011777920174241289
GW200219_094415,53,352625,14199105,20.240100860595703,-28.06781005859375,0.2095746397972107,nan,0.004678062972774354,0.34579082182432985,0.011939444042327933
GW200219_094415,54,357077,14210464,19.37619972229004,-27.289199829101562,0.24262529611587524,nan,0.0046641523622712325,0.3504549741866011,0.012100487605718172
GW200219_094415,55,357098,14210485,19.473899841308594,-27.283750534057617,0.2737441658973694,nan,0.004640116783569797,0.3550950909701709,0.012260701270138227
GW200219_094415,56,358086,14211473,17.815000534057617,-26.805400848388672,0.22462913393974304,nan,0.004631847597745686,0.3597269385679166,0.012420629416623186
GW200219_094415,57,377746,14234842,18.09239959716797,-25.75510025024414,0.20871827006340027,nan,0.004592551267402761,0.36431948983531937,0.012579200741852096
GW200219_094415,58,357881,14211268,18.138099670410156,-26.951200485229492,0.21565750241279602,nan,0.004588695865110602,0.36890818570043,0.01273763894798986
GW200219_094415,59,377731,14234827,18.278200149536133,-25.726499557495117,0.24067020416259766,nan,0.004514743389415552,0.37342292908984553,0.012893523727634996
GW200219_094415,60,380213,14237309,20.163618087768555,-23.664871215820312,0.2012290060520172,nan,0.004510798094548916,0.37793372718439444,0.013049272284383755
GW200219_094415,61,360299,14213686,17.536500930786133,-25.989900588989258,0.20786629617214203,nan,0.004501587075511591,0.382435314259906,0.013204702803638663
GW200219_094415,62,60581,1683155,172.03543090820312,39.7231330871582,0.2883286774158478,nan,0.004500592998236941,0.386935907258143,0.013360098999455108
GW200219_094415,63,368645,14222032,21.751699447631836,-26.35947036743164,0.20198523998260498,nan,0.0044753486721159225,0.3914112559302589,0.013514623560745459
GW200219_094415,64,357703,14211090,17.292400360107422,-27.133459091186523,0.22738684713840485,nan,0.0044337725895680314,0.3958450285198269,0.013667712585637067
GW200219_094415,65,367205,14220592,20.574800491333008,-26.73110008239746,0.21477928757667542,nan,0.004422487907153424,0.40026751642698033,0.013820411973714393
GW200219_094415,66,374126,14231222,19.490999221801758,-26.46742057800293,0.2112964391708374,nan,0.0044111300024887775,0.4046786464294691,0.013972719196764126
GW200219_094415,67,357441,14210828,17.46126937866211,-27.414304733276367,0.22579999268054962,nan,0.004372635100687361,0.40905128153015646,0.014123697270232768
GW200219_094415,68,375112,14232208,18.666900634765625,-25.660200119018555,0.2003333866596222,nan,0.004362680521955012,0.41341396205211145,0.01427433163262454
GW200219_094415,69,375311,14232407,19.60110092163086,-25.53059959411621,0.2598356604576111,nan,0.004359345448456696,0.4177733075005681,0.01442485084180548
GW200219_094415,70,356487,14209874,18.04840087890625,-28.375499725341797,0.2917945086956024,nan,0.004358724947005183,0.4221320324475733,0.014575348626350801
GW200219_094415,71,357101,14210488,19.571399688720703,-27.220199584960938,0.2165403515100479,nan,0.00430159240992143,0.42643362485749475,0.014723873742200322
GW200219_094415,72,305669,14129001,25.853126525878906,-33.95156478881836,0.2831000089645386,nan,0.004276618060405828,0.43071024291790055,0.014871536545259231
GW200219_094415,73,378746,14235842,18.010848999023438,-24.680856704711914,0.21942900121212006,nan,0.004264302981048134,0.4349745458989487,0.015018774134022132
GW200219_094415,74,374212,14231308,19.65730094909668,-26.59615135192871,0.29490599036216736,nan,0.004262459799916423,0.4392370056988651,0.015165948081541272
GW200219_094415,75,375004,14232100,19.379100799560547,-25.82349967956543,0.2165403515100479,nan,0.004253420840774208,0.4434904265396393,0.015312809932439948
GW200219_094415,76,374669,14231765,19.884300231933594,-25.838300704956055,0.2516021728515625,nan,0.004242925167761669,0.447733351707401,0.01545930938939202
GW200219_094415,77,336244,14171497,23.19409942626953,-30.33949089050293,0.2619333267211914,nan,0.004226565992908717,0.4519599177003097,0.01560524399776973
GW200219_094415,78,357240,14210627,18.58769989013672,-27.3125,0.2165403515100479,nan,0.004223077740016779,0.4561829954403265,0.015751058163968004
GW200219_094415,79,332326,14167579,24.00510025024414,-31.44700050354004,0.2608814537525177,nan,0.004134273269740422,0.4603172687100669,0.015893806094926202
GW200219_094415,80,366941,14220328,20.915000915527344,-26.916000366210938,0.20786629617214203,nan,0.0041324016479436145,0.4644496703580105,0.016036489402643118
GW200219_094415,81,320374,14149974,28.477642059326172,-33.82897186279297,0.2556000053882599,nan,0.004126219220708221,0.4685758895787187,0.016178959243896025
GW200219_094415,82,373806,14230902,19.496200561523438,-27.00119972229004,0.21742424368858337,nan,0.004073791843678815,0.47264968142239755,0.016319618875927568
GW200219_094415,83,358090,14211477,18.079099655151367,-26.703710556030273,0.22010153532028198,nan,0.004071557131892799,0.4767212385542903,0.01646020134796921
GW200219_094415,84,171360,6571020,16.715852737426758,-24.107961654663086,0.20958800613880157,nan,0.004033331139074956,0.4807545696933653,0.01659946395530246
GW200219_094415,85,356926,14210313,18.91950035095215,-27.783300399780273,0.22462913393974304,nan,0.00395981852413502,0.4847143882175003,0.01673618832362795
GW200219_094415,86,375002,14232098,19.325000762939453,-25.758399963378906,0.21742424368858337,nan,0.003914963479659469,0.48862935169715976,0.016871363939760697
GW200219_094415,87,365786,14219173,21.03230094909668,-27.953699111938477,0.2044859230518341,nan,0.003906604443684523,0.4925359561408443,0.01700625093561791
GW200219_094415,88,318793,14148393,22.402999877929688,-30.604450225830078,0.22371605038642883,nan,0.00384228754965279,0.49637824369049705,0.017138917201748358
GW200219_094415,89,362917,14216304,22.57670021057129,-28.146989822387695,0.23680347204208374,nan,0.0038308097497579702,0.500209053440255,0.017271187163116142
GW200219_094415,90,361260,14214647,16.51154136657715,-25.116186141967773,0.2176080048084259,nan,0.003817962874910689,0.5040270163151657,0.01740301354838625
GW200219_094415,91,348504,14194984,20.549701690673828,-29.296180725097656,0.22939999401569366,nan,0.003793289646963394,0.507820305962129,0.017533988017972575
GW200219_094415,92,367855,14221242,22.652999877929688,-26.297710418701172,0.24067020416259766,nan,0.0037644285543928704,0.5115847345165219,0.01766396597354523
GW200219_094415,93,319862,14149462,27.413700103759766,-34.835208892822266,0.22831274569034576,nan,0.0037379323033642563,0.5153226668198861,0.01779302906820626
GW200219_094415,94,357781,14211168,17.385299682617188,-26.91900062561035,0.22554515302181244,nan,0.003702636913999343,0.5190253037338854,0.017920873485853094
GW200219_094415,95,375051,14232147,19.224655151367188,-25.89049530029297,0.270004004240036,nan,0.0036891769831463236,0.5227144807170317,0.01804825315984252
GW200219_094415,96,378666,14235762,17.341949462890625,-24.85791778564453,0.29725000262260437,nan,0.0036879959464895533,0.5264024766635214,0.018175592055071542
GW200219_094415,97,356613,14210000,18.54520034790039,-27.837230682373047,0.2112964391708374,nan,0.003686293218128523,0.5300887698816499,0.018302872158601352
GW200219_094415,98,363161,14216548,22.543588638305664,-27.359649658203125,0.2875939905643463,nan,0.0036815154610272288,0.5337702853426771,0.01842998729603039
GW200219_094415,99,373982,14231078,20.125699996948242,-26.479700088500977,0.2165403515100479,nan,0.0036813740596033082,0.5374516594022805,0.018557097551159838
GW200219_094415,100,373820,14230916,19.4082088470459,-26.87673568725586,0.2796669900417328,nan,0.003658653517493374,0.5411103129197739,0.018683423312820944
GW200219_094415,101,373816,14230912,19.850486755371094,-26.765872955322266,0.21742424368858337,nan,0.0036475333851897188,0.5447578463049636,0.018809365119243786
GW200219_094415,102,314151,14143751,23.50429916381836,-31.90460968017578,0.20786629617214203,nan,0.0036401340506727665,0.5483979803556364,0.0189350514419035
GW200219_094415,103,348371,14194851,21.417137145996094,-29.351186752319336,0.2020999938249588,nan,0.0036386281588280758,0.5520366085144645,0.01906068576922303
GW200219_094415,104,374282,14231378,19.673717498779297,-26.446561813354492,0.2959130108356476,nan,0.0036329172985743426,0.5556695258130387,0.01918612291231403
GW200219_094415,105,375515,14232611,19.345600128173828,-25.490400314331055,0.21920566260814667,nan,0.0036262353460633162,0.5592957611591021,0.019311329341363294
GW200219_094415,106,374129,14231225,19.453800201416016,-26.45949935913086,0.21216142177581787,nan,0.0036019259312819684,0.562897687090384,0.019435696416447195
GW200219_094415,107,305674,14129006,25.77790641784668,-33.82292175292969,0.25519999861717224,nan,0.0035924632424446587,0.5664901503328287,0.01955973676439801
GW200219_094415,108,331932,14167185,25.963499069213867,-31.071590423583984,0.2770487368106842,nan,0.003590043686779814,0.5700801940196085,0.019683693570080943
GW200219_094415,109,358174,14211561,18.238800048828125,-26.49489974975586,0.21920566260814667,nan,0.003579150825806685,0.5736593448454153,0.019807274267736017
GW200219_094415,110,356935,14210322,19.079700469970703,-27.723899841308594,0.21390379965305328,nan,0.0035776984932016343,0.5772370433386169,0.019930804819341005
GW200219_094415,111,317984,14147584,23.092300415039062,-31.234949111938477,0.23680347204208374,nan,0.0035601940327743588,0.5807972373713913,0.02005373097802238
GW200219_094415,112,373799,14230895,19.533430099487305,-26.966718673706055,0.222807377576828,nan,0.0035485657811426996,0.584345803152534,0.020176255637152855
GW200219_094415,113,374004,14231100,19.786800384521484,-26.558000564575195,0.21303124725818634,nan,0.00354816934412862,0.5878939724966626,0.020298766608130705
GW200219_094415,114,352076,14198556,19.312274932861328,-28.39661407470703,0.22699999809265137,nan,0.0035344604482373822,0.5914284329449,0.02042080423920175
GW200219_094415,115,357885,14211272,18.5221004486084,-26.889799118041992,0.21831442415714264,nan,0.0035129544592569424,0.5949413874041569,0.020542099312819556
GW200219_094415,116,356923,14210310,18.715900421142578,-27.64929962158203,0.21565750241279602,nan,0.0035124545118341496,0.598453841915991,0.020663377124283767
GW200219_094415,117,351735,14198215,19.908973693847656,-28.610586166381836,0.22924137115478516,nan,0.0034919646384712973,0.6019458065544624,0.020783947462671745
GW200219_094415,118,357283,14210670,18.84244155883789,-27.180604934692383,0.28907498717308044,nan,0.003472471217164117,0.6054182777716265,0.020903844733418244
GW200219_094415,119,312954,14142554,24.094200134277344,-32.887901306152344,0.2715612053871155,nan,0.0034696335493991474,0.6088879113210256,0.021023644025348204
GW200219_094415,120,366937,14220324,21.394800186157227,-26.94179916381836,0.20871827006340027,nan,0.003469185752230866,0.6123570970732565,0.021143427855765323
GW200219_094415,121,351607,14198087,20.751399993896484,-28.64929962158203,0.23969748616218567,nan,0.0034667735748738007,0.6158238706481303,0.021263128398672313
GW200219_094415,122,379635,14236731,18.179889678955078,-23.817485809326172,0.29587501287460327,nan,0.003458132938172786,0.619282003586303,0.021382530598211377
GW200219_094415,123,385923,14244147,20.46295738220215,-21.490253448486328,0.2127400040626526,nan,0.00345808105618473,0.6227400846424878,0.021501931006372373
GW200219_094415,124,373794,14230890,19.396400451660156,-26.996829986572266,0.2165403515100479,nan,0.0034515176076521637,0.6261916022501399,0.02162110479218965
GW200219_094415,125,331408,14166661,25.212900161743164,-31.535219192504883,0.20281578600406647,nan,0.0034489700197298688,0.6296405722698698,0.021740190615049206
GW200219_094415,126,324668,14154268,25.936100006103516,-32.59027099609375,0.20198523998260498,nan,0.003442042114420055,0.6330826143842898,0.02185903723162404
GW200219_094415,127,365787,14219174,20.827800750732422,-28.010269165039062,0.20701558887958527,nan,0.0034304819090625258,0.6365130962933523,0.021977484698145512
GW200219_094415,128,356956,14210343,19.20050048828125,-27.667200088500977,0.21390379965305328,nan,0.0034166780227290377,0.6399297743160813,0.02209545554493609
GW200219_094415,129,352332,14198812,19.122400283813477,-28.2406005859375,0.22371605038642883,nan,0.003389014355937015,0.6433187886720183,0.022212471222355982
GW200219_094415,130,373803,14230899,19.527299880981445,-27.014299392700195,0.22462913393974304,nan,0.0033888784816473705,0.6467076671536657,0.022329482208316834
GW200219_094415,131,356936,14210323,18.94070053100586,-27.592899322509766,0.21390379965305328,nan,0.00338535286680775,0.6500930200204734,0.02244637146206724
GW200219_094415,132,323721,14153321,28.023056030273438,-32.701961517333984,0.2508000135421753,nan,0.0033697888969117648,0.6534628089173852,0.022562723324030698
GW200219_094415,133,375309,14232405,19.47570037841797,-25.61479949951172,0.21831442415714264,nan,0.003367818731339493,0.6568306276487247,0.022679007160239514
GW200219_094415,134,172432,6572092,15.759015083312988,-23.32504653930664,0.2083429992198944,nan,0.003363287856089789,0.6601939155048144,0.022795134554668812
GW200219_094415,135,351752,14198232,20.05820083618164,-28.336000442504883,0.27815836668014526,nan,0.00335844862283255,0.663552364127647,0.02291109486035244
GW200219_094415,136,362521,14215908,21.764848709106445,-29.249866485595703,0.25058892369270325,nan,0.003356502296659737,0.6669088664243067,0.023026987963406728
GW200219_094415,137,352474,14198954,19.58411979675293,-28.47395133972168,0.22010153532028198,nan,0.003338736072645836,0.6702476024969525,0.023142267635380517
GW200219_094415,138,375292,14232388,19.649200439453125,-25.399999618530273,0.21831442415714264,nan,0.0033369417137031005,0.6735845442106556,0.023257485351840062
GW200219_094415,139,365928,14219315,20.990999221801758,-27.425739288330078,0.21920566260814667,nan,0.0033179619704322605,0.6769025061810878,0.02337204773690149
GW200219_094415,140,360185,14213572,16.87220001220703,-26.015100479125977,0.26298585534095764,nan,0.003316455351196394,0.6802189615322842,0.023486558101507425
GW200219_094415,141,374769,14231865,20.3843994140625,-25.87579917907715,0.21303124725818634,nan,0.003297509856849313,0.6835164713891335,0.023600414317259958
GW200219_094415,142,374774,14231870,20.340099334716797,-25.864200592041016,0.2112964391708374,nan,0.0032864796099682883,0.6868029509991018,0.023713889681332527
GW200219_094415,143,358167,14211554,18.48550033569336,-26.335309982299805,0.20786629617214203,nan,0.003282770182601417,0.6900857211817032,0.02382723696652711
GW200219_094415,144,360589,14213976,17.581600189208984,-25.319599151611328,0.22010153532028198,nan,0.003272545815160821,0.693358266996864,0.023940231225397048
GW200219_094415,145,348511,14194991,20.931198120117188,-29.306201934814453,0.24958176910877228,nan,0.003267498792964202,0.6966257657898282,0.02405305122099771
GW200219_094415,146,366838,14220225,20.492700576782227,-26.82979965209961,0.2165403515100479,nan,0.003261186955531578,0.6998869527453597,0.024165653281867094
GW200219_094415,147,367321,14220708,21.384899139404297,-26.329700469970703,0.23017439246177673,nan,0.00325082723435947,0.7031377799797192,0.024277897642926594
GW200219_094415,148,346827,14193307,21.68079948425293,-30.66046905517578,0.24067020416259766,nan,0.003246977469349349,0.7063847574490685,0.024390009079538668
GW200219_094415,149,306360,14129692,25.400100708007812,-33.47269821166992,0.2516021728515625,nan,0.003243958716753823,0.7096287161658223,0.024502016284848417
GW200219_094415,150,375738,14232834,21.329099655151367,-25.585100173950195,0.24958176910877228,nan,0.003227378786445627,0.712856094952268,0.02461345101935314
GW200219_094415,151,347388,14193868,21.449899673461914,-30.09149932861328,0.27265068888664246,nan,0.0032228222491439557,0.7160789172014119,0.024724728426020606
GW200219_094415,152,374785,14231881,20.394399642944336,-25.577199935913086,0.21920566260814667,nan,0.0032082186703842803,0.7192871358717962,0.024835501601226696
GW200219_094415,153,374363,14231459,20.394399642944336,-26.330080032348633,0.2095746397972107,nan,0.003196894811474822,0.7224840306832709,0.02494588378693492
GW200219_094415,154,318796,14148396,22.155000686645508,-30.516849517822266,0.2608814537525177,nan,0.0031955733750626872,0.7256796040583336,0.025056220346168688
GW200219_094415,155,358180,14211567,18.253700256347656,-26.170799255371094,0.2095746397972107,nan,0.0031933375072087716,0.7288729415655424,0.025166479705495914
GW200219_094415,156,356730,14210117,17.92020034790039,-27.976490020751953,0.2003333866596222,nan,0.0031846750187969728,0.7320576165843393,0.025276439966960697
GW200219_094415,157,378668,14235764,17.602279663085938,-24.88117790222168,0.283845990896225,nan,0.003180395050384102,0.7352380116347235,0.025386252449941662
GW200219_094415,158,351467,14197947,20.053199768066406,-28.981399536132812,0.22010153532028198,nan,0.0031682697318463054,0.7384062813665697,0.025495646270676433
GW200219_094415,159,367318,14220705,20.758399963378906,-26.263099670410156,0.2329948991537094,nan,0.0031600054234221346,0.7415662867899918,0.02560475474188267
GW200219_094415,160,374271,14231367,19.89278793334961,-26.31766700744629,0.20625799894332886,nan,0.00315612866955428,0.7447224154595461,0.02571372935677188
GW200219_094415,161,53271,1673662,173.71981811523438,40.732059478759766,0.27265068888664246,nan,0.0031504829924492933,0.7478728984519953,0.02582250903807228
GW200219_094415,162,378889,14235985,17.382667541503906,-24.479135513305664,0.20723199844360352,nan,0.003133794245327378,0.7510066926973227,0.02593071249134746
GW200219_094415,163,366938,14220325,21.342199325561523,-26.862869262695312,0.23680347204208374,nan,0.003131154284383122,0.7541378469817058,0.02603882479221495
GW200219_094415,164,321942,14151542,28.73710060119629,-32.99435043334961,0.23680347204208374,nan,0.003128988197542737,0.7572668351792485,0.0261468623025704
GW200219_094415,165,376065,14233161,20.98787498474121,-24.849956512451172,0.2010429948568344,nan,0.003128209666537007,0.7603950448457856,0.026254872931855588
GW200219_094415,166,360584,14213971,17.540700912475586,-25.800100326538086,0.21742424368858337,nan,0.003124802422872761,0.7635198472686583,0.026362765916042925
GW200219_094415,167,365710,14219097,21.534799575805664,-28.03260040283203,0.252617746591568,nan,0.003121045559045092,0.7666408928277034,0.02647052918346911
GW200219_094415,168,367209,14220596,20.646099090576172,-26.49720001220703,0.21920566260814667,nan,0.0031170387773694825,0.7697579316050729,0.02657815410498619
GW200219_094415,169,357083,14210470,19.18589973449707,-27.108299255371094,0.21742424368858337,nan,0.0031161510032667312,0.7728740826083396,0.026685748373494123
GW200219_094415,170,350863,14197343,19.914100646972656,-29.676300048828125,0.29063594341278076,nan,0.0031012983573616214,0.7759753809657012,0.02679282981076574
GW200219_094415,171,362831,14216218,21.716800689697266,-28.274200439453125,0.24262529611587524,nan,0.0031012537616420467,0.7790766347273432,0.026899909708239116
GW200219_094415,172,367332,14220719,21.099599838256836,-26.32080078125,0.2475747913122177,nan,0.0030986179791165944,0.7821752527064598,0.027006898597576986
GW200219_094415,173,374527,14231623,20.549400329589844,-25.98080062866211,0.22010153532028198,nan,0.0030920346281230154,0.7852672873345828,0.027113660177380195
GW200219_094415,174,373800,14230896,19.622600555419922,-27.026729583740234,0.21565750241279602,nan,0.0030902311942610492,0.7883575185288438,0.027220359488330903
GW200219_094415,175,361262,14214649,16.33740234375,-25.38628578186035,0.22010000050067902,nan,0.0030897710181291417,0.791447289546973,0.02732704291034868
GW200219_094415,176,358176,14211563,18.040599822998047,-26.25659942626953,0.22100012004375458,nan,0.0030887603237695397,0.7945360498707426,0.02743369143517432
GW200219_094415,177,362644,14216031,21.856800079345703,-28.666200637817383,0.28038960695266724,nan,0.0030884361338759515,0.7976244860046185,0.027540328766391422
GW200219_094415,178,357353,14210740,19.111499786376953,-27.136720657348633,0.21831442415714264,nan,0.003087406608516597,0.8007118926131351,0.027646930550220793
GW200219_094415,179,375003,14232099,19.26810073852539,-25.71579933166504,0.21742424368858337,nan,0.0030812547643717615,0.8037931473775068,0.0277533199235572
GW200219_094415,180,358172,14211559,18.195499420166016,-26.270599365234375,0.2011578381061554,nan,0.0030810763175718107,0.8068742236950787,0.027859703135493574
GW200219_094415,181,375354,14232450,19.764562606811523,-25.47196388244629,0.27059999108314514,nan,0.003071764820513418,0.8099459885155921,0.027965764840637224
GW200219_094415,182,373817,14230913,19.660900115966797,-26.727699279785156,0.21920566260814667,nan,0.0030625454147545543,0.8130085339303467,0.028071508218710822
GW200219_094415,183,348660,14195140,21.37019920349121,-28.900699615478516,0.2792719900608063,nan,0.003062450526335144,0.8160709844566818,0.028177248320482958
GW200219_094415,184,373814,14230910,19.839399337768555,-26.813499450683594,0.21565750241279602,nan,0.0030619043910928264,0.8191328888477746,0.028282969565331332
GW200219_094415,185,357996,14211383,18.572799682617188,-26.651100158691406,0.21831442415714264,nan,0.0030596563065134817,0.8221925451542881,0.02838861318845483
GW200219_094415,186,376688,14233784,20.444000244140625,-25.030899047851562,0.2011578381061554,nan,0.0030404684815656456,0.8252330136358538,0.028493594295548985
GW200219_094415,187,375964,14233060,20.74180030822754,-25.261699676513672,0.2036503255367279,nan,0.003036414860953726,0.8282694284968075,0.028598435439482144
GW200219_094415,188,366951,14220338,20.872900009155273,-27.05430030822754,0.2003333866596222,nan,0.0030247156983665728,0.8312941441951741,0.028702872635455335
GW200219_094415,189,369102,14222489,22.123291015625,-25.621694564819336,0.20600000023841858,nan,0.0030144707896584606,0.8343086149848326,0.02880695609585627
