event,rank,gal_index_in_event,catalog_id,ra_deg,dec_deg,catalog_z,catalog_z_err,weight_proxy,cumulative_weight_proxy,cumulative_weight_frac
GW200308_173609,1,1622647,5629033,342.1060485839844,28.478376388549805,0.2998639941215515,nan,0.0002213897752588025,0.0002213897752588025,0.0007434876079599421
GW200308_173609,2,3219379,11544165,182.16525268554688,23.840391159057617,0.2988404333591461,nan,0.0001953826470563023,0.0004167724223151048,0.0013996361438485528
GW200308_173609,3,430300,1332472,122.94804382324219,20.006380081176758,0.2988404333591461,nan,0.00016117042739924707,0.0005779428497143518,0.0019408906593331532
GW200308_173609,4,1564799,5557626,319.02862548828125,26.305217742919922,0.299237996339798,nan,0.0001549580854722633,0.0007329009351866151,0.002461282426148701
GW200308_173609,5,1668773,5682507,329.67822265625,32.392616271972656,0.29905200004577637,nan,0.00015451906471207694,0.000887419999898692,0.0029801998407975594
GW200308_173609,6,1690317,5704051,332.0075378417969,35.64828872680664,0.2998009920120239,nan,0.00014495945313620828,0.0010323794530349003,0.003467013456907121
GW200308_173609,7,1670051,5683785,331.85186767578125,33.536415100097656,0.29894301295280457,nan,0.0001389013465474137,0.001171280799582314,0.003933482288930769
GW200308_173609,8,4616441,15801209,128.4129638671875,-20.701671600341797,0.2993279993534088,nan,0.00013519137099986156,0.0013064721705821755,0.004387492005160949
GW200308_173609,9,4407202,15545830,103.94136810302734,-37.14475631713867,0.29892298579216003,nan,0.0001342547531903204,0.0014407269237724958,0.004838356301807164
GW200308_173609,10,3733855,13901702,33.742000579833984,-42.04790115356445,0.2988404333591461,nan,0.00013098623623279074,0.0015717131600052866,0.0052782440217280565
GW200308_173609,11,1484972,5475348,327.1085510253906,28.06901741027832,0.2989259958267212,nan,0.00012897025405405018,0.0017006834140593367,0.005711361520368361
GW200308_173609,12,4491739,15652998,134.3438720703125,-21.90187644958496,0.29960599541664124,nan,0.00012426770542830516,0.0018249511194876418,0.006128686570486672
